lambda_abs [um]
1.554484394039931
1.5700292379803304
1.5857295303601338
1.6015868256637351
1.6176026939203725
1.6337787208595762
1.650116508068172
1.6666176731488536
1.6832838498803422
1.7001166883791456
1.7171178552629371
1.7342890338155665
1.7516319241537222
1.7691482433952594
1.7868397258292121
1.8047081230875042
1.8227552043183792
1.840982756361563
1.8593925839251786
1.8779865097644304
1.8967663748620747
1.9157340386106954
1.9348913789968023
1.9542402927867704
1.973782695714638
1.9935205226717845
2.0134557278985024
2.033590285177487
2.053926188029262
2.0744654499095545
2.09521010440865
2.1161622054527363
2.1373238275072635
2.158697065782336
2.1802840364401597
2.2020868768045614
2.224107745572607
2.246348823028333
2.2688123112586163
2.291500434371202
2.314415438714914
2.337559593102063
2.360935189033084
2.3845445409234145
2.4083899863326486
2.432473886195975
2.456798625057935
2.481366611308514
2.506180277421599
2.531242080195815
2.5565545009977733
2.582120046007751
2.6079412464678287
2.634020658932507
2.660360865521832
2.68696447417705
2.713834118918821
2.740972460108009
2.7683821847090893
2.79606600655618
2.824026666621742
2.8522669332879595
2.880789602620839
2.9095974986470474
2.938693473633518
2.968080408369853
2.9977612124535518
3.0277388245780874
3.058016212823868
3.088596374952107
3.119482338701628
3.1506771620886442
3.182183933709531
3.214005773046626
3.2461458307770923
3.278607289084863
3.311393361975712
3.344507295595469
3.3779523685514237
3.4117318922369377
3.4458492111593073
3.4803077032709004
3.5151107803036092
3.5502618881066454
3.585764506987712
3.621622152057589
3.6578383735781648
3.6944167573139466
3.731360924887086
3.768674534135957
3.8063612794773167
3.84442489227209
3.882869141194811
3.921697832606759
3.9609148109328265
4.000523959042154
4.0405291986325755
4.080934490618901
4.12174383552509
4.162961273880342
4.204590886619145
4.246636795485336
4.289103163440189
4.331994195074591
4.375314137025337
4.41906727839559
4.463257951179546
4.507890530691342
4.552969435998255
4.598499130358238
4.6444841216618205
4.690928962878439
4.737838252507223
4.785216635032295
4.833068801382618
4.881399489396444
4.930213484290409
4.979515619133313
5.029310775324646
5.079603883077892
5.130399921908671
5.181703921127758
5.233520960339035
5.285856169942425
5.33871473164185
5.392101878958268
5.446022897747851
5.50048312672533
5.555487957992583
5.611042837572509
5.667153265948235
5.723824798607717
5.781063046593794
5.838873677059732
5.89726241383033
5.956235037968633
6.01579738834832
6.075955362231803
6.136714915854121
6.198082065012662
6.260062885662789
6.322663514519417
6.385890149664611
6.449749051161257
6.51424654167287
6.579389007089599
6.645182897160495
6.7116347261321
6.778751073393422
6.846538584127356
6.915003969968629
6.984154009668316
7.053995549764999
7.124535505262649
7.195780860315276
7.267738668918429
7.340416055607613
7.413820216163689
7.487958418325326
7.562838002508579
7.638466382533665
7.714851046359002
7.791999556822592
7.869919552390818
7.948618747914726
8.028104935393873
8.108385984747812
8.18946984459529
8.271364543041244
8.354078188471657
8.437618970356374
8.521995160059937
8.607215111660537
8.693287262777142
8.780220135404914
8.868022336758964
8.956702560126553
9.046269585727819
9.136732281585097
9.228099604400947
9.320380600444956
9.413584406449406
9.5077202505139
9.60279745301904
9.698825427549231
9.795813681824724
9.893771818642971
9.992709536829402
10.092636632197696
