#1.000E-03 = radius(micron) D16 graphite with eff. medium theory (MG EMT)
#w(micron)   Q_ext     Q_abs     Q_sca    g=<cos>   <cos^2>
4.2658E+03 1.125E-08 1.125E-08 1.255E-23  0.00E+00 4.000E-01
4.2462E+03 1.135E-08 1.135E-08 1.278E-23  0.00E+00 4.000E-01
4.2267E+03 1.146E-08 1.146E-08 1.302E-23  0.00E+00 4.000E-01
4.2073E+03 1.156E-08 1.156E-08 1.326E-23  0.00E+00 4.000E-01
4.1879E+03 1.167E-08 1.167E-08 1.351E-23  0.00E+00 4.000E-01
4.1687E+03 1.178E-08 1.178E-08 1.376E-23  0.00E+00 4.000E-01
4.1495E+03 1.189E-08 1.189E-08 1.402E-23  0.00E+00 4.000E-01
4.1305E+03 1.200E-08 1.200E-08 1.428E-23  0.00E+00 4.000E-01
4.1115E+03 1.211E-08 1.211E-08 1.454E-23  0.00E+00 4.000E-01
4.0926E+03 1.222E-08 1.222E-08 1.481E-23  0.00E+00 4.000E-01
4.0738E+03 1.233E-08 1.233E-08 1.509E-23  0.00E+00 4.000E-01
4.0551E+03 1.245E-08 1.245E-08 1.537E-23  0.00E+00 4.000E-01
4.0365E+03 1.256E-08 1.256E-08 1.566E-23  0.00E+00 4.000E-01
4.0179E+03 1.268E-08 1.268E-08 1.595E-23  0.00E+00 4.000E-01
3.9994E+03 1.280E-08 1.280E-08 1.624E-23  0.00E+00 4.000E-01
3.9811E+03 1.291E-08 1.291E-08 1.654E-23  0.00E+00 4.000E-01
3.9628E+03 1.303E-08 1.303E-08 1.685E-23  0.00E+00 4.000E-01
3.9446E+03 1.315E-08 1.315E-08 1.717E-23  0.00E+00 4.000E-01
3.9264E+03 1.328E-08 1.328E-08 1.748E-23  0.00E+00 4.000E-01
3.9084E+03 1.340E-08 1.340E-08 1.781E-23  0.00E+00 4.000E-01
3.8905E+03 1.352E-08 1.352E-08 1.814E-23  0.00E+00 4.000E-01
3.8726E+03 1.365E-08 1.365E-08 1.848E-23  0.00E+00 4.000E-01
3.8548E+03 1.377E-08 1.377E-08 1.882E-23  0.00E+00 4.000E-01
3.8371E+03 1.390E-08 1.390E-08 1.917E-23  0.00E+00 4.000E-01
3.8194E+03 1.403E-08 1.403E-08 1.953E-23  0.00E+00 4.000E-01
3.8019E+03 1.416E-08 1.416E-08 1.989E-23  0.00E+00 4.000E-01
3.7844E+03 1.429E-08 1.429E-08 2.026E-23  0.00E+00 4.000E-01
3.7670E+03 1.442E-08 1.442E-08 2.064E-23  0.00E+00 4.000E-01
3.7497E+03 1.456E-08 1.456E-08 2.102E-23  0.00E+00 4.000E-01
3.7325E+03 1.469E-08 1.469E-08 2.141E-23  0.00E+00 4.000E-01
3.7154E+03 1.483E-08 1.483E-08 2.181E-23  0.00E+00 4.000E-01
3.6983E+03 1.496E-08 1.496E-08 2.222E-23  0.00E+00 4.000E-01
3.6813E+03 1.510E-08 1.510E-08 2.263E-23  0.00E+00 4.000E-01
3.6644E+03 1.524E-08 1.524E-08 2.305E-23  0.00E+00 4.000E-01
3.6475E+03 1.538E-08 1.538E-08 2.348E-23  0.00E+00 4.000E-01
3.6308E+03 1.552E-08 1.552E-08 2.391E-23  0.00E+00 4.000E-01
3.6141E+03 1.567E-08 1.567E-08 2.436E-23  0.00E+00 4.000E-01
3.5975E+03 1.581E-08 1.581E-08 2.481E-23  0.00E+00 4.000E-01
3.5810E+03 1.596E-08 1.596E-08 2.527E-23  0.00E+00 4.000E-01
3.5645E+03 1.611E-08 1.611E-08 2.574E-23  0.00E+00 4.000E-01
3.5481E+03 1.626E-08 1.626E-08 2.622E-23  0.00E+00 4.000E-01
